weekday;date;nr1asc;nr2asc;nr3asc;nr4asc;nr5asc;nr6asc;additionalNr;six;currency1;rateSix;fiveAddNr;currency2;rateFiveAddNr;five;currency3;rateFive;four;currency4;rateFour;three;currency5;rateThree;nr1;nr2;nr3;nr4;nr5;nr6;additionalNr;
Wednesday;07.11.2007;9;13;16;18;20;40;25;1;EUR;596844,20;2;EUR;56842,30;90;EUR;1421,00;4613;EUR;49,20;82733;EUR;4,20;18;13;40;20;16;9;25;
Sunday;11.11.2007;4;11;35;39;41;44;43;1;EUR;730087,40;2;EUR;69532,10;99;EUR;1580,20;5594;EUR;49,70;98446;EUR;4,40;44;41;11;39;4;35;43;
Wednesday;14.11.2007;5;17;20;23;27;45;9;JP;;588710,20;6;EUR;18689,20;110;EUR;1146,80;5266;EUR;42,50;93328;EUR;3,70;17;5;27;45;23;20;9;
Sunday;18.11.2007;2;13;23;28;29;41;3;DJP;;1631953,80;6;EUR;33118,80;168;EUR;1330,60;8076;EUR;49,20;144096;EUR;4,30;28;41;13;23;2;29;3;
Wednesday;21.11.2007;13;18;20;25;35;36;39;3JP;;2822491,50;3;EUR;75589,60;153;EUR;1667,40;7916;EUR;57,20;145148;EUR;4,80;36;18;35;13;25;20;39;
Sunday;25.11.2007;5;11;28;39;43;45;32;1;EUR;4534321,90;4;EUR;81515,70;315;EUR;1164,50;15392;EUR;42,30;252991;EUR;4,00;11;5;45;39;28;43;32;
Wednesday;28.11.2007;8;9;10;26;36;41;3;JP;;595729,70;4;EUR;28368,00;80;EUR;1595,70;4773;EUR;47,50;86096;EUR;4,10;26;8;41;36;9;10;3;
Sunday;02.12.2007;10;15;20;24;36;38;31;DJP;;1700369,50;4;EUR;52601,80;186;EUR;1272,60;8851;EUR;47,50;147567;EUR;4,40;24;10;15;38;20;36;31;
Wednesday;05.12.2007;1;5;16;28;39;40;31;1;EUR;2953179,60;6;EUR;39771,70;258;EUR;1040,50;11476;EUR;41,50;187836;EUR;3,90;40;5;16;39;1;28;31;
Sunday;09.12.2007;6;12;13;19;32;43;41;1;EUR;736577,90;5;EUR;28060,10;139;EUR;1135,50;6745;EUR;41,60;108942;EUR;4,00;13;43;6;12;19;32;41;
Wednesday;12.12.2007;3;12;23;24;37;45;13;1;EUR;657925,90;2;EUR;62659,60;99;EUR;1424,00;5343;EUR;46,90;91698;EUR;4,20;12;45;3;37;23;24;13;
Sunday;16.12.2007;1;4;7;12;25;43;45;1;EUR;751445,50;1;EUR;143132,40;168;EUR;958,40;7690;EUR;37,20;118446;EUR;3,70;25;1;4;43;7;12;45;
Wednesday;19.12.2007;5;17;18;31;32;42;38;JP;;620203,90;2;EUR;59067,00;104;EUR;1277,80;4740;EUR;49,80;82451;EUR;4,40;5;17;18;42;32;31;38;
Sunday;23.12.2007;5;16;30;34;36;44;28;1;EUR;1758438,80;8;EUR;27100,80;177;EUR;1378,00;9004;EUR;48,10;153444;EUR;4,40;16;34;30;5;44;36;28;
Wednesday;26.12.2007;6;7;12;16;30;34;45;1;EUR;520605,30;3;EUR;33054,30;79;EUR;1412,10;5095;EUR;38,90;81935;EUR;3,70;16;6;34;30;12;7;45;
Sunday;30.12.2007;2;16;22;29;34;37;7;1;EUR;792418,70;2;EUR;75468,40;123;EUR;1380,50;5990;EUR;50,30;108519;EUR;4,30;2;29;34;37;22;16;7;
Wednesday;02.01.2008;6;14;26;34;40;41;32;1;EUR;608593,40;2;EUR;57961,20;83;EUR;1571,20;4879;EUR;47,50;81838;EUR;4,40;26;41;14;40;34;6;32;
Sunday;06.01.2008;1;10;16;29;37;42;27;JP;;726170,10;5;EUR;27663,60;138;EUR;1127,50;5334;EUR;51,80;95442;EUR;4,50;10;1;29;37;42;16;27;
Wednesday;09.01.2008;5;10;13;24;32;35;33;2;EUR;852384,40;1;EUR;186399,70;196;EUR;1069,80;8433;EUR;44,20;139614;EUR;4,10;13;10;24;35;5;32;33;
Sunday;13.01.2008;5;19;24;40;43;45;39;JP;;720284,00;3;EUR;45732,30;105;EUR;1469,90;5771;EUR;47,50;100041;EUR;4,20;40;24;45;43;5;19;39;
Wednesday;16.01.2008;20;21;32;34;42;45;1;1;EUR;1676820,90;3;EUR;60732,50;151;EUR;1357,40;7159;EUR;50,90;123053;EUR;4,60;21;42;20;45;32;34;1;
Sunday;20.01.2008;6;15;18;23;36;44;3;1;EUR;725561,00;1;EUR;138202,10;135;EUR;1151,60;5709;EUR;48,40;95859;EUR;4,50;18;36;15;6;23;44;3;
Wednesday;23.01.2008;2;4;5;11;29;45;36;2;EUR;296252,30;1;EUR;112858,00;140;EUR;906,80;6462;EUR;34,90;99876;EUR;3,50;5;45;11;2;29;4;36;
Sunday;27.01.2008;18;20;24;26;27;43;35;JP;;734480,10;2;EUR;69950,40;83;EUR;1896,20;4753;EUR;58,80;91289;EUR;4,70;24;18;27;20;43;26;35;
Wednesday;30.01.2008;18;22;24;26;31;42;40;DJP;;1744694,10;4;EUR;48105,40;150;EUR;1443,10;7407;EUR;51,90;130553;EUR;4,60;18;26;22;31;24;42;40;
Sunday;03.02.2008;16;31;33;38;40;45;18;2;EUR;1531879,10;4;EUR;62812,50;230;EUR;1228,90;10166;EUR;49,40;170982;EUR;4,50;33;40;38;31;45;16;18;
Wednesday;06.02.2008;2;3;13;14;16;41;29;JP;;604246,10;1;EUR;115094,40;83;EUR;1560,00;4370;EUR;52,60;83312;EUR;4,30;41;16;3;2;14;13;29;
Sunday;10.02.2008;3;19;24;26;40;43;25;2;EUR;805587,60;9;EUR;21310,60;203;EUR;1062,90;9035;EUR;42,40;147185;EUR;4,00;24;40;3;26;43;19;25;
Wednesday;13.02.2008;7;16;29;31;38;39;19;1;EUR;630017,30;2;EUR;60001,60;95;EUR;1421,00;5485;EUR;43,70;90503;EUR;4,10;38;16;29;31;39;7;19;
Sunday;17.02.2008;1;13;19;34;39;40;41;JP;;724889,90;3;EUR;46024,70;105;EUR;1479,30;5624;EUR;49,10;93754;EUR;4,60;39;40;34;1;13;19;41;
Wednesday;20.02.2008;5;8;24;36;42;44;18;DJP;;1636927,20;6;EUR;28953,50;156;EUR;1252,70;7706;EUR;45,00;124925;EUR;4,30;8;42;24;36;44;5;18;
Sunday;24.02.2008;5;14;18;28;36;38;42;3;EUR;969122,60;12;EUR;20165,70;340;EUR;800,60;11983;EUR;40,30;179744;EUR;4,20;36;5;14;18;38;28;42;
Wednesday;27.02.2008;1;12;24;28;29;44;33;1;EUR;603395,40;JP;;114932,40;77;EUR;1679,20;4584;EUR;50,10;81039;EUR;4,40;28;1;44;12;29;24;33;
Sunday;02.03.2008;1;3;15;34;38;39;42;JP;;787541,80;2;EUR;132470,20;85;EUR;1985,30;6411;EUR;46,70;108825;EUR;4,30;3;15;39;1;34;38;42;
Wednesday;05.03.2008;5;18;20;25;28;42;44;DJP;;1772465,20;1;EUR;187604,40;153;EUR;1379,40;8130;EUR;46,10;136138;EUR;4,30;42;20;28;18;25;5;44;
Sunday;09.03.2008;6;7;17;20;29;45;18;1;EUR;3186345,50;5;EUR;53862,10;282;EUR;1074,30;12941;EUR;41,60;213296;EUR;3,90;17;45;6;7;29;20;18;
Wednesday;12.03.2008;8;18;20;27;40;41;10;JP;;621878,80;JP;EUR;118453,10;98;EUR;1359,70;4902;EUR;48,30;84776;EUR;4,30;8;18;40;20;27;41;10;
Sunday;16.03.2008;2;5;13;31;35;37;34;1;EUR;1752637,10;6;EUR;55639,20;185;EUR;1309,70;8732;EUR;49,30;155043;EUR;4,30;13;2;5;35;31;37;34;
Wednesday;19.03.2008;3;8;16;25;35;38;22;JP;;603578,10;4;EUR;28741,80;128;EUR;1010,40;5754;EUR;39,90;87443;EUR;4,10;16;8;35;38;25;3;22;
Sunday;23.03.2008;1;3;18;20;41;42;32;DJP;;1719091,30;2;EUR;106239,30;139;EUR;1719,70;7709;EUR;55,10;139695;EUR;4,70;20;18;41;42;3;1;32;
Wednesday;26.03.2008;4;7;9;23;27;28;14;1;EUR;2845722,10;10;EUR;21459,60;258;EUR;935,70;13444;EUR;31,90;203971;EUR;3,20;23;27;28;4;9;7;14;
Sunday;30.03.2008;6;7;29;32;35;36;42;JP;;814954,40;0;EUR;155229,40;116;EUR;1505,40;5902;EUR;52,60;108470;EUR;4,40;7;35;29;6;32;36;42;
Wednesday;02.04.2008;2;3;15;19;31;33;41;1;EUR;1785886,30;4;EUR;85042,20;132;EUR;1576,10;8603;EUR;42,90;147844;EUR;3,90;19;2;3;31;15;33;41;
Sunday;06.04.2008;7;10;11;14;16;17;20;1;EUR;759637,10;2;EUR;72346,30;153;EUR;1063,90;7204;EUR;40,10;119245;EUR;3,70;10;11;7;16;14;17;20;
Wednesday;09.04.2008;11;14;15;22;30;45;18;JP;;621937,40;0;EUR;118464,20;61;EUR;2184,70;4637;EUR;51,00;84475;EUR;4,30;15;14;11;45;22;30;18;
Sunday;13.04.2008;4;13;15;18;23;43;10;DJP;;1697674,30;4;EUR;80841,60;156;EUR;1477,60;8626;EUR;47,50;150922;EUR;4,20;43;4;15;23;13;18;10;
Wednesday;16.04.2008;9;22;36;40;41;43;37;3JP;;2934186,80;3;EUR;78508,70;145;EUR;1827,30;8321;EUR;56,60;154111;EUR;4,70;22;43;9;36;41;40;37;
Sunday;20.04.2008;10;15;17;22;26;31;30;4JP;;4553320,70;6;EUR;51401,00;305;EUR;1137,50;14960;EUR;41,20;243064;EUR;3,90;10;17;26;15;31;22;30;
Wednesday;23.04.2008;3;5;15;32;36;38;20;1;EUR;6948118,30;9;EUR;50683,50;410;EUR;1251,60;19735;EUR;46,20;340046;EUR;4,10;3;32;38;15;36;5;20;
Sunday;27.04.2008;16;20;25;31;34;45;8;JP;;731676,90;3;EUR;46455,60;91;EUR;1722,90;5084;EUR;54,80;88974;EUR;4,80;31;25;20;34;45;16;8;
Wednesday;30.04.2008;3;13;14;16;27;42;10;DJP;;1762564,40;2;EUR;98179,70;174;EUR;1269,50;9628;EUR;40,70;155803;EUR;3,90;3;13;14;16;27;42;10;
Sunday;04.05.2008;9;20;23;30;31;34;26;3JP;;2924441,60;5;EUR;44261,90;219;EUR;1136,80;9985;EUR;44,30;162127;EUR;4,20;23;34;9;30;20;31;26;
Wednesday;07.05.2008;14;17;21;22;27;37;43;1;EUR;4482776,50;14;EUR;21201,80;359;EUR;930,10;15630;EUR;37,90;232267;EUR;3,90;22;27;21;14;17;37;43;
Sunday;11.05.2008;4;7;9;15;25;37;41;JP;;781080,10;4;EUR;37194,20;147;EUR;1138,60;6889;EUR;43,10;115847;EUR;4,00;4;37;7;15;9;25;41;
Wednesday;14.05.2008;17;21;23;37;38;40;41;DJP;;1670533,90;4;EUR;42354,90;113;EUR;1686,70;6464;EUR;52,40;116616;EUR;4,50;40;17;21;23;38;37;41;
Sunday;18.05.2008;6;9;14;28;42;44;17;3JP;;2931620,00;4;EUR;60051,70;214;EUR;1262,70;10947;EUR;43,80;184380;EUR;4,00;6;44;9;42;14;28;17;
Wednesday;21.05.2008;6;8;15;19;27;43;45;4JP;;4488058,50;5;EUR;59292,80;308;EUR;1082,80;14981;EUR;39,50;239257;EUR;3,80;15;8;27;6;43;19;45;
Sunday;25.05.2008;8;10;19;34;37;40;4;5JP;;6295114,40;5;EUR;68840,20;278;EUR;1392,90;14328;EUR;48,00;247374;EUR;4,30;37;40;10;8;34;19;4;
Wednesday;28.05.2008;14;30;32;39;40;42;21;2;EUR;4918840,20;20;EUR;33738,70;568;EUR;1336,40;28236;EUR;47,70;477514;EUR;4,40;14;39;42;32;40;30;21;
Sunday;01.06.2008;10;12;19;31;38;45;26;1;EUR;779891,20;2;EUR;74275,30;121;EUR;1381,10;6011;EUR;49,40;104473;EUR;4,40;38;12;19;45;31;10;26;
Wednesday;04.06.2008;1;11;16;19;29;45;33;1;EUR;655964,40;6;EUR;20824,20;142;EUR;989,80;6787;EUR;36,80;102696;EUR;3,80;45;11;19;29;16;1;33;
Sunday;08.06.2008;2;3;13;15;35;38;43;JP;;781659,10;1;EUR;148887,40;99;EUR;1691,90;6192;EUR;48,00;111210;EUR;4,10;38;13;35;3;2;15;43;
Wednesday;11.06.2008;3;20;32;33;39;43;15;DJP;;1676093,50;5;EUR;34073,60;122;EUR;1571,00;7845;EUR;43,40;132175;EUR;4,00;33;43;3;32;20;39;15;
Sunday;15.06.2008;8;22;26;27;30;39;45;3;EUR;967734,50;5;EUR;46747,00;259;EUR;1015,20;11934;EUR;39,10;190610;EUR;3,80;27;22;26;30;39;8;45;
Wednesday;18.06.2008;2;25;26;27;29;41;31;1;EUR;617195,00;1;EUR;117560,90;77;EUR;1717,60;5010;EUR;46,90;83255;EUR;4,40;29;27;41;2;26;25;31;
Sunday;22.06.2008;1;13;36;39;42;45;30;1;EUR;713466,40;3;EUR;45299,40;115;EUR;1329,40;5807;EUR;46,80;93527;EUR;4,50;45;36;39;1;13;42;30;
Wednesday;25.06.2008;10;18;19;25;27;32;17;JP;EUR;578546,88;1;EUR;110199,40;72;EUR;1721,80;4381;EUR;50,30;78661;EUR;4,30;32;25;19;10;18;27;17;
Sunday;29.06.2008;6;10;25;41;42;43;2;1;EUR;1763080,10;3;EUR;71789,80;158;EUR;1533,40;6963;EUR;57,90;124825;EUR;5,10;42;10;43;6;41;25;2;
Wednesday;02.07.2008;2;14;25;37;41;43;44;JP;;697651,90;1;EUR;126845,80;70;EUR;2038,50;3851;EUR;61,70;67753;EUR;5,60;14;37;41;2;43;25;44;
Sunday;06.07.2008;6;16;18;22;35;38;33;1;EUR;1884710,10;3;EUR;71942,90;139;EUR;1746,80;7699;EUR;52,50;129591;EUR;4,90;38;6;35;22;18;16;33;
Wednesday;09.07.2008;11;19;21;22;36;42;37;JP;;735746,10;4;EUR;33443,00;70;EUR;2149,90;4685;EUR;53,50;82055;EUR;4,80;11;36;21;19;22;42;37;
Sunday;13.07.2008;4;7;11;19;28;33;31;4;EUR;479116,20;13;EUR;16513,50;315;EUR;766,70;12349;EUR;32,50;168213;EUR;3,80;4;11;7;19;28;33;31;
Wednesday;16.07.2008;11;16;20;30;34;38;9;2;EUR;349830,40;3;EUR;42403,60;153;EUR;935,30;4915;EUR;48,50;75678;EUR;5,00;11;16;34;38;30;20;9;
Sunday;20.07.2008;9;17;18;22;38;39;42;1;EUR;862525,90;JP;;156822,80;109;EUR;1618,50;5938;EUR;49,50;99686;EUR;4,70;22;17;9;38;39;18;42;
Wednesday;23.07.2008;3;11;17;35;43;45;9;JP;;682496,30;4;EUR;70228,20;103;EUR;1355,30;5201;EUR;44,70;84366;EUR;4,40;11;35;45;43;3;17;9;
Sunday;27.07.2008;6;9;12;18;32;42;11;1;EUR;1841152,00;7;EUR;30094,90;206;EUR;1150,40;9538;EUR;41,40;141958;EUR;4,40;42;18;12;6;32;9;11;
Wednesday;30.07.2008;6;15;24;25;28;32;40;JP;;667728,80;6;EUR;20234,20;97;EUR;1408,00;4536;EUR;50,10;73917;EUR;4,90;32;28;24;25;6;15;40;
Sunday;03.08.2008;4;10;28;37;42;45;26;DJP;;1836999,30;9;EUR;23621,60;146;EUR;1638,10;7657;EUR;52,00;129469;EUR;4,90;28;10;37;45;4;42;26;
Wednesday;06.08.2008;12;18;24;28;35;38;40;1;EUR;3202173,50;6;EUR;41368,90;179;EUR;1560,00;9044;EUR;51,40;153561;EUR;4,80;28;12;38;24;18;35;40;
Sunday;10.08.2008;4;10;22;27;32;38;15;JP;;846268,00;6;EUR;25644,40;124;EUR;1395,90;6465;EUR;44,60;101721;EUR;4,50;32;22;4;27;10;38;15;
Wednesday;13.08.2008;11;12;17;29;33;41;14;DJP;;1931796,30;10;EUR;19736,80;153;EUR;1451,20;8560;EUR;43,20;133500;EUR;4,40;29;11;33;17;41;12;14;
Sunday;17.08.2008;3;22;26;35;37;38;14;2;EUR;1645846,60;4;EUR;61813,40;176;EUR;1580,40;9446;EUR;49,00;153234;EUR;4,80;26;3;35;22;37;38;14;
Wednesday;20.08.2008;1;7;14;43;44;45;16;JP;;704264,40;2;EUR;64024,00;147;EUR;979,90;5567;EUR;43,10;79392;EUR;4,80;7;45;44;14;43;1;16;
Sunday;24.08.2008;1;3;9;17;21;27;8;3;EUR;633966,30;11;EUR;19795,60;353;EUR;693,90;14053;EUR;29,00;181998;EUR;3,50;1;17;27;9;21;3;8;
Wednesday;27.08.2008;6;9;18;19;30;45;4;JP;;681302,60;3;EUR;41291,00;125;EUR;1114,80;6158;EUR;37,70;89576;EUR;4,10;9;30;45;18;6;19;4;
Sunday;31.08.2008;5;7;10;20;25;28;13;1;EUR;1879316,80;7;EUR;31117,20;257;EUR;953,40;12163;EUR;33,50;162515;EUR;4,00;25;5;10;28;7;20;13;
Wednesday;03.09.2008;7;12;16;34;35;44;41;JP;;687178,30;3;EUR;41647,10;77;EUR;1825,40;4204;EUR;55,70;73875;EUR;5,00;35;12;44;7;34;16;41;
Sunday;07.09.2008;3;5;6;24;33;36;45;2;EUR;944711,00;2;EUR;109294,80;199;EUR;1235,70;8757;EUR;46,80;151670;EUR;4,30;33;3;24;5;6;36;45;
Wednesday;10.09.2008;4;8;14;22;27;42;24;JP;;682291,40;1;EUR;124052,90;113;EUR;1235,00;5683;EUR;40,90;88475;EUR;4,20;8;27;22;14;4;42;24;
Sunday;14.09.2008;16;17;38;40;44;45;23;2;EUR;930752,30;1;EUR;214402,40;145;EUR;1663,40;7125;EUR;56,40;125814;EUR;5,10;40;16;44;45;38;17;23;
Wednesday;17.09.2008;2;12;21;24;32;36;34;1;EUR;708374,80;5;EUR;25759,00;141;EUR;1027,60;5151;EUR;46,80;81915;EUR;4,70;21;12;24;36;32;2;34;
Sunday;21.09.2008;1;5;14;15;36;43;24;1;EUR;867653,70;1;EUR;157755,20;102;EUR;1739,90;5158;EUR;57,30;95401;EUR;4,90;14;43;1;5;15;36;24;
Wednesday;24.09.2008;2;10;24;36;40;44;45;JP;;720708,00;2;EUR;65518,90;90;EUR;1637,90;4607;EUR;53,30;77513;EUR;5,00;24;36;10;2;44;40;45;
Sunday;28.09.2008;3;6;13;14;27;39;4;1;EUR;1885691,50;9;EUR;23535,00;215;EUR;1108,30;10478;EUR;37,90;156566;EUR;4,00;3;6;27;39;14;13;4;
Wednesday;01.10.2008;2;19;25;26;33;40;22;JP;;683938,10;5;EUR;24870,40;98;EUR;1427,50;4434;EUR;52,50;75551;EUR;4,90;2;26;19;40;25;33;22;
Sunday;05.10.2008;9;10;20;34;38;40;17;3;EUR;624946,40;5;EUR;43305,50;169;EUR;1441,30;8993;EUR;45,10;143877;EUR;4,50;10;34;9;38;40;20;17;
Wednesday;08.10.2008;15;16;24;26;28;41;39;JP;;702282,50;5;EUR;25537,50;86;EUR;1670,30;4977;EUR;48,10;81771;EUR;4,60;26;15;41;28;24;16;39;
Sunday;12.10.2008;9;10;19;20;24;44;7;DJP;;1919258,00;3;EUR;73756,00;187;EUR;1331,10;8540;EUR;48,50;144544;EUR;4,50;9;10;24;44;20;19;7;
Wednesday;15.10.2008;5;13;15;24;41;45;40;1;EUR;3304392,60;3;EUR;83947,50;186;EUR;1523,20;9230;EUR;51,10;157699;EUR;4,70;24;13;15;5;45;41;40;
Sunday;19.10.2008;3;8;14;25;32;35;12;1;EUR;841941,80;JP;EUR;153080,30;96;EUR;1793,90;5457;EUR;52,50;95390;EUR;4,80;8;14;35;3;32;25;12;
Wednesday;22.10.2008;4;23;29;30;33;36;15;JP;;679453,10;4;EUR;69154,30;80;EUR;1737,20;4347;EUR;53,20;76478;EUR;4,80;4;29;36;30;33;23;15;
Sunday;26.10.2008;7;10;21;36;37;45;32;2;EUR;933208,10;3;EUR;71937,10;163;EUR;1489,40;7946;EUR;50,90;134412;EUR;4,80;10;21;45;36;37;7;32;
Wednesday;29.10.2008;3;5;18;34;37;39;7;1;EUR;674413,60;4;EUR;30655,10;67;EUR;2058,90;4095;EUR;56,10;73856;EUR;4,90;39;5;37;3;34;18;7;
Sunday;02.11.2008;1;14;19;30;34;43;39;JP;;793014,20;3;EUR;48061,40;92;EUR;1763,10;4332;EUR;62,40;79806;EUR;5,40;19;34;43;14;30;1;39;
Wednesday;05.11.2008;17;25;26;29;37;44;14;2;EUR;939054,80;5;EUR;39458,00;144;EUR;1541,30;7066;EUR;52,30;119653;EUR;4,90;17;29;26;37;25;44;14;
Sunday;09.11.2008;12;21;26;27;28;32;43;JP;;849555,30;1;EUR;154464,60;80;EUR;2172,10;5538;EUR;52,20;100064;EUR;4,60;32;27;26;12;21;28;43;
Wednesday;12.11.2008;1;4;19;29;41;42;18;1;EUR;1956534,20;3;EUR;67089,60;135;EUR;1677,20;7176;EUR;52,50;123954;EUR;4,80;41;1;4;42;19;29;18;
Sunday;16.11.2008;5;12;22;23;31;38;26;JP;;844409,80;JP;EUR;153529,00;137;EUR;1260,70;6007;EUR;47,90;99250;EUR;4,60;12;23;31;22;38;5;26;
Wednesday;19.11.2008;4;28;32;34;42;44;12;1;EUR;1949610,00;7;EUR;50639,20;150;EUR;1507,00;7191;EUR;52,30;120343;EUR;5,00;42;28;34;44;4;32;12;
Sunday;23.11.2008;17;22;26;28;30;34;25;1;EUR;813662,50;2;EUR;73969,30;132;EUR;1260,80;5553;EUR;49,90;94884;EUR;4,60;17;34;26;28;30;22;25;
Wednesday;26.11.2008;10;14;19;39;42;44;5;JP;;677000,70;2;EUR;61545,50;73;EUR;1896,90;3992;EUR;57,80;71848;EUR;5,10;19;42;10;14;44;39;5;
Sunday;30.11.2008;13;19;30;33;42;44;21;2;EUR;942799,40;4;EUR;54936,20;149;EUR;1659,10;8101;EUR;50,80;133043;EUR;4,90;33;44;19;30;13;42;21;
Wednesday;03.12.2008;2;14;27;30;43;45;7;1;EUR;715152,60;JP;EUR;130027,70;80;EUR;1828,50;4507;EUR;54,00;79060;EUR;4,90;30;43;27;45;14;2;7;
Sunday;07.12.2008;10;22;23;29;36;44;15;1;EUR;876094,90;4;EUR;72329,40;97;EUR;1847,40;5341;EUR;55,90;94374;EUR;5,00;22;36;10;29;23;44;15;
Wednesday;10.12.2008;13;28;31;32;38;44;25;JP;;668935,50;JP;;121624,60;65;EUR;2105,00;3739;EUR;60,90;66741;EUR;5,40;38;44;32;31;28;13;25;
Sunday;14.12.2008;10;11;19;33;34;42;45;1;EUR;1908960,20;8;EUR;43385,40;192;EUR;1321,00;8350;EUR;50,60;144744;EUR;4,60;11;34;19;33;10;42;45;
Wednesday;17.12.2008;11;18;19;25;34;45;21;JP;;704472,40;3;EUR;42695,20;91;EUR;1583,40;4287;EUR;56,00;76353;EUR;5,00;34;11;45;25;19;18;21;
Sunday;21.12.2008;17;18;21;36;39;42;13;DJP;;1964025,10;5;EUR;45801,90;174;EUR;1480,60;8332;EUR;51,50;141528;EUR;4,80;21;36;42;18;17;39;13;
Wednesday;24.12.2008;19;28;32;39;41;43;38;2;EUR;1879905,60;8;EUR;40813,30;255;EUR;1440,40;12549;EUR;48,70;204658;EUR;4,70;39;41;43;19;28;32;38;
Sunday;28.12.2008;4;14;16;24;27;43;41;JP;;764963,40;2;EUR;69542,10;122;EUR;1282,50;5641;EUR;46,20;91219;EUR;4,50;43;14;16;4;24;27;41;
Wednesday;31.12.2008;16;18;19;20;28;29;4;1;EUR;2254415,60;11;EUR;24619,00;183;EUR;1664,80;9748;EUR;52,00;167243;EUR;4,80;29;28;19;20;18;16;4;
Sunday;04.01.2009;1;8;16;22;36;38;28;1;EUR;857414,90;3;EUR;51964,50;123;EUR;1425,80;6896;EUR;42,30;95721;EUR;4,80;1;36;22;38;8;16;28;
Wednesday;07.01.2009;3;25;30;37;41;44;20;JP;;685784,80;2;EUR;62344,00;60;EUR;2337,90;3853;EUR;60,60;68212;EUR;5,40;25;30;37;44;3;41;20;
Sunday;11.01.2009;10;17;22;26;29;38;25;DJP;;1900458,00;2;EUR;110424,80;190;EUR;1307,60;10007;EUR;41,30;151751;EUR;4,30;26;17;38;29;22;10;25;
Wednesday;14.01.2009;16;19;21;27;32;36;24;1;EUR;3350680,40;10;EUR;26367,60;183;EUR;1620,90;9670;EUR;51,10;167109;EUR;4,70;21;36;16;19;27;32;24;
Sunday;18.01.2009;3;5;12;36;37;38;44;JP;;847922,00;2;EUR;77083,80;102;EUR;1700,30;4991;EUR;57,90;91767;EUR;5,00;38;5;37;36;12;3;44;
Wednesday;21.01.2009;9;17;33;36;40;41;6;DJP;;2064333,60;3;EUR;73721,90;175;EUR;1421,70;8989;EUR;46,10;144067;EUR;4,60;40;41;33;36;9;17;6;
Sunday;25.01.2009;7;13;14;34;38;39;3;1;EUR;3678795,20;5;EUR;58707,60;211;EUR;1565,00;10566;EUR;52,00;181485;EUR;4,80;39;7;38;14;34;13;3;
Wednesday;28.01.2009;8;11;23;36;37;43;7;JP;;699924,20;3;EUR;42419,60;104;EUR;1376,50;4727;EUR;50,40;76207;EUR;5,00;43;36;11;37;23;8;7;
Sunday;01.02.2009;8;12;14;23;28;34;13;1;EUR;1991981,90;7;EUR;33559,90;187;EUR;1413,20;9489;EUR;46,40;155430;EUR;4,50;28;12;8;14;23;34;13;
Wednesday;04.02.2009;16;17;22;25;41;42;6;JP;;716140,20;1;EUR;130207,30;85;EUR;1723,30;3859;EUR;63,20;72430;EUR;5,30;22;42;17;16;41;25;6;
Sunday;08.02.2009;3;11;15;21;30;38;42;2;EUR;992552,20;14;EUR;16480,00;222;EUR;1169,10;9953;EUR;43,40;158076;EUR;4,30;3;15;38;11;21;30;42;
Wednesday;11.02.2009;2;15;16;23;30;33;32;JP;;699266,00;JP;EUR;127139,20;109;EUR;1312,20;4886;EUR;48,70;81090;EUR;4,70;2;30;23;15;33;16;32;
Sunday;15.02.2009;5;17;25;31;34;36;3;1;EUR;1988008,20;3;EUR;120485,30;154;EUR;1711,70;8143;EUR;53,90;141406;EUR;4,90;5;36;31;17;34;25;3;
Wednesday;18.02.2009;15;17;26;34;36;37;6;1;EUR;670791,80;2;EUR;60981,00;118;EUR;1162,70;4519;EUR;50,60;74481;EUR;4,90;37;15;34;17;26;36;6;
Sunday;22.02.2009;6;7;8;38;39;44;35;JP;;831000,70;3;EUR;50363,60;108;EUR;1573,80;4673;EUR;60,60;89454;EUR;5,00;38;8;39;7;44;6;35;
Wednesday;25.02.2009;1;4;16;19;20;35;8;1;EUR;1900707,50;4;EUR;48623,00;176;EUR;1243,20;8163;EUR;44,60;126749;EUR;4,60;20;19;16;35;1;4;8;
Sunday;01.03.2009;9;27;28;29;35;39;43;1;EUR;856384,70;5;EUR;31141,20;121;EUR;1447,60;7227;EUR;40,30;113265;EUR;4,10;9;29;39;27;35;28;43;
Wednesday;04.03.2009;8;9;11;20;31;35;5;JP;;690306,80;JP;;125510,30;81;EUR;1743,10;4905;EUR;47,90;82832;EUR;4,50;20;31;35;8;9;11;5;
Sunday;08.03.2009;2;4;12;17;34;45;30;DJP;;1918843,80;7;EUR;49840,00;153;EUR;1642,40;8624;EUR;48,50;145677;EUR;4,50;2;34;4;12;17;45;30;
Wednesday;11.03.2009;5;6;14;17;19;28;20;3JP;;3407538,60;5;EUR;54134,30;254;EUR;1198,80;12321;EUR;41,10;194056;EUR;4,10;5;17;28;14;6;19;20;
Sunday;15.03.2009;2;10;11;26;33;39;3;2;EUR;2756394,40;9;EUR;42530,30;295;EUR;1459,70;15940;EUR;45,00;263153;EUR;4,30;39;33;26;10;11;2;3;
Wednesday;18.03.2009;9;20;24;29;31;44;17;JP;;714357,90;2;EUR;64941,60;76;EUR;1922,60;4555;EUR;53,40;77095;EUR;5,00;44;20;29;31;24;9;17;
Sunday;22.03.2009;7;22;26;33;38;42;20;1;EUR;1993267,80;3;EUR;77509,60;206;EUR;1269,80;9586;EUR;45,40;154729;EUR;4,50;38;26;7;22;42;33;20;
